route_name,model,Fit_Status,train_R2,val_R2,train_MAE,val_MAE,train_RMSE,val_RMSE,val_MAPE,val_sMAPE
SER_aea9_start_aggregated.csv,XGBoost,Good Fit,0.8617011308670044,0.7178345918655396,10.845281600952148,15.64645767211914,14.32700196236087,21.00380999199163,27.536711849222623,20.233822143602147
SER_03cd_return_aggregated.csv,XGBoost,Good Fit,0.9201772809028624,0.8452916741371155,8.109874725341797,11.67109489440918,12.372906132042855,17.73066281357225,98.9323431467598,43.427749456170176
SER_8c1f_start_aggregated.csv,XGBoost,Good Fit,0.959640085697174,0.8970204591751099,11.83825397491455,20.183937072753903,15.69783318017918,26.60638034565499,15.53941132475703,13.088687114093272
SER_6121_return_aggregated.csv,XGBoost,Good Fit,0.9315075874328612,0.8592982888221741,12.792339324951172,18.889936447143555,17.15683788411025,25.62584435537259,23.08225000863655,19.66454644297865
SER_9ae8_start_aggregated.csv,XGBoost,Overfitting,0.9593551754951476,0.4590097665786743,3.8672590255737305,14.236844062805176,5.173717159177149,19.248478024249085,70.90355608952848,41.56172561679986
SER_9f6c_start_aggregated.csv,XGBoost,Good Fit,0.9934669137001038,0.8731065988540649,0.7942798733711243,4.286138534545898,1.1129574488845695,5.515677908408597,26.19517576501405,19.503154711996547
SER_d3b9_start_aggregated.csv,XGBoost,Overfitting,0.9900402426719666,0.5200038552284241,1.9380205869674685,14.542520523071287,2.894053802032301,19.142819548938007,76.86545631114804,41.316666589274405
SER_c3ea_start_aggregated.csv,XGBoost,Good Fit,0.8830904960632324,0.7963300347328186,9.735383987426758,13.767294883728027,12.992261490694302,18.32413756044154,27.22859518642341,19.879752045422943
SER_89aa_start_aggregated.csv,XGBoost,Good Fit,0.8688819408416748,0.7940380573272705,11.945375442504885,14.844709396362305,15.691005603859542,19.373416959018066,16.961759871718147,13.896877810845169
SER_e629_start_aggregated.csv,XGBoost,Good Fit,0.9563985466957092,0.9141260385513306,14.437178611755373,19.197650909423828,18.84254747795489,25.96402305429693,16.821589736496094,13.670219704970386
SER_91a7_start_aggregated.csv,XGBoost,Overfitting,0.6318299770355225,0.3284658789634704,1.3300271034240725,2.272156238555908,1.6741564861473532,2.8669807712959914,75.28943409434711,46.65642250189691
SER_1c6c_start_aggregated.csv,XGBoost,Good Fit,0.8754479885101318,0.7398107051849365,4.904215335845947,7.106679916381836,6.39125830163534,9.20127572875746,37.37174463000233,22.4662577256024
SER_0aa5_start_aggregated.csv,XGBoost,Good Fit,0.930475413799286,0.8722453117370605,18.07723617553711,26.297731399536133,23.62931792344721,34.931973861371794,33.65392261660733,16.38389829372415
SER_9801_return_aggregated.csv,XGBoost,Good Fit,0.9195934534072876,0.8219547271728516,8.593673706054688,13.565434455871582,11.362484932565298,17.933563544817734,24.02772666815565,18.72045063830325
SER_7f56_start_aggregated.csv,XGBoost,Good Fit,0.884246826171875,0.8316137790679932,12.46221160888672,14.70768928527832,16.383242796566556,19.08065061855449,23.007604361702,18.93043949982166
SER_ad48_start_aggregated.csv,XGBoost,Good Fit,0.9152867197990416,0.7681243419647217,6.940593719482422,11.988995552062988,9.422436547190957,16.26633794066753,32.92583000819853,24.189225474590177
SER_d2f4_return_aggregated.csv,XGBoost,Good Fit,0.9016913175582886,0.8614037036895752,12.021188735961914,14.570547103881836,15.87641912410042,19.302364319185017,18.447320073869857,16.293848674012644
SER_b494_start_aggregated.csv,XGBoost,Good Fit,0.831157922744751,0.7956892251968384,10.448073387145996,12.71534252166748,13.852204163260952,16.8938019170609,25.628076993589595,21.40223505501945
SER_67c9_start_aggregated.csv,XGBoost,Good Fit,0.6830734014511108,0.6016552448272705,10.269987106323242,12.545166969299316,13.71550515974929,17.11052097332269,59.49879904990212,37.249448653219744
SER_0a2d_start_aggregated.csv,XGBoost,Good Fit,0.9430834650993348,0.8904231190681458,10.345949172973633,14.594295501708984,13.625884701065056,19.36517202854941,21.413858862970127,16.698259242534153
SER_8aad_start_aggregated.csv,XGBoost,Good Fit,0.896666407585144,0.8229150772094727,14.985418319702148,22.73719024658203,21.07446601164028,31.82153815464212,96.12538366232124,36.46399102410134
SER_09ea_start_aggregated.csv,XGBoost,Good Fit,0.9675214290618896,0.8706700801849365,2.027032375335694,3.924699544906616,2.9565137362432825,5.307380453408412,71.69076891837415,32.12471130559118
SER_2811_start_aggregated.csv,XGBoost,Good Fit,0.9543596506118774,0.8410791158676147,6.618862628936768,12.498124122619627,8.676945044494392,16.887847756758962,35.43408379470036,26.498513050714344
SER_4a44_return_aggregated.csv,XGBoost,Good Fit,0.8935649991035461,0.8558034300804138,14.87588596343994,11.748377799987791,19.924708744538464,15.318993262138008,35.986021321496395,26.37504010311316
SER_3513_start_aggregated.csv,XGBoost,Good Fit,0.8714621663093567,0.7961485385894775,13.18906593322754,16.688718795776367,17.258031772033892,22.110537182352388,25.53296990004816,20.538153418218904
